0.5259,-0.3494,0.10244,-0.20604
0.056364,0.86733,0.17762,-0.18929
0.24729,1.0886,0.14108,-0.10374
0.20078,1.5162,0.16314,-0.10065
-1.0317,1.781,0.14282,0.040764
-1.9829,1.3727,0.060248,0.09397
-2.2418,1.5903,-0.035911,0.17498
-3.093,3.5529,-0.1705,0.29465
-4.3497,6.563,-0.37474,0.557
1.9931,-6.3579,-0.40436,0.58759
-0.0095602,-5.3196,-0.35173,0.24507
-0.50046,-5.6462,-0.36921,0.0013723
1.5329,-2.9308,-0.3709,-0.24428
2.4914,-0.26533,-0.24898,-0.32086
1.5344,-0.15924,-0.15265,-0.29185
0.87962,-0.14404,-0.11252,-0.34137
0.83005,0.15147,-0.039232,-0.3099
0.72069,0.32696,0.022008,-0.30215
0.49997,0.56945,-0.0033526,-0.29076
0.14289,1.0151,0.017022,-0.26303
-0.37811,1.7647,0.048585,-0.17393
-0.73946,2.4234,0.010909,-0.075098
-0.74007,2.4328,-0.057946,0.05962
-0.43393,1.8007,-0.028001,0.14562
0.07841,1.0168,-0.10676,0.24455
0.41713,0.6181,-0.047554,0.2597
0.66356,0.5587,-0.045656,0.29982
0.79096,0.48222,0.0048476,0.30292
0.79614,0.31891,0.043792,0.3687
0.52253,-0.29721,0.094257,0.32556
-0.059722,-1.3297,0.052964,0.31155
-0.62417,-2.2444,0.098247,0.22652
-0.89018,-2.7504,0.045779,0.07952
-0.8083,-2.6406,-0.027554,-0.050894
-0.19417,-1.6963,-0.043565,-0.14069
0.33292,-0.81755,-0.040345,-0.23141
0.37109,-0.59131,-0.0014049,-0.26405
0.47042,-0.27194,0.0064466,-0.28601
0.59417,-0.032993,0.020967,-0.27122
0.65516,-0.021937,0.06012,-0.29717
0.67771,-0.079193,0.093405,-0.25827
0.57168,-0.065288,0.13794,-0.29406
-0.10201,1.1291,0.13547,-0.29555
-1.0307,2.8042,0.13236,-0.15463
-1.0785,3.0161,0.047775,-0.019471
-1.105,2.9939,0.0077106,0.11538
-0.74619,2.3721,-0.034394,0.29041
0.22107,0.58521,-0.086053,0.335
0.73988,-0.25917,-0.0076083,0.3475
0.81531,-0.42886,-0.00026915,0.34466
0.7153,-0.60639,0.06786,0.28357
0.56076,-0.90044,0.071443,0.27833
0.26982,-1.2582,0.089297,0.18536
0.098807,-1.5619,0.11132,0.17498
-0.028394,-1.6944,0.11164,0.040651
-0.057811,-1.7011,0.11053,-0.023621
0.048675,-1.6546,0.098832,-0.1062
0.48315,-1.7141,0.11902,-0.18227
1.8828,-3.165,0.1863,-0.30438
2.3203,-3.3914,0.05931,-0.1189
1.276,-1.3643,0.15115,-0.19953
-1.2165,2.4185,0.13436,-0.17116
-2.1483,2.8456,0.058935,-0.052922
-2.2519,2.9167,-0.02995,0.10809
-3.3107,5.0773,-0.17756,0.28571
-1.3588,1.441,-0.33144,0.511
1.0851,-4.0479,-0.31333,0.4071
0.020174,-3.5067,-0.25879,0.20708
-0.67125,-4.1226,-0.32865,0.041061
-0.58756,-4.4919,-0.32788,-0.2098
0.84417,-2.8353,-0.33419,-0.38859
2.279,-0.43245,-0.24733,-0.46646
1.9924,0.35996,-0.1439,-0.47885
1.4193,0.5252,-0.048619,-0.439
0.81778,0.67912,0.0027093,-0.41031
-0.04257,1.519,0.034152,-0.33823
-1.0073,2.8684,0.00076941,-0.27322
-1.3171,3.2675,-0.067736,-0.086308
-1.3106,3.1409,-0.13464,0.078273
-0.47403,1.5806,-0.16388,0.18102
0.75696,0.097571,-0.16493,0.22313
0.9563,0.61415,-0.13,0.25125
